ID,STAR,RA,DEC,GAL,SpC,TIC,AVECROWD,MK,JK,BR,RUWE,TEFF,e_TEFF,SLOGL,IQR,e_IQR,PSI,e_PSI,SKW,e_SKW,ZCR,e_ZCR,MSP,e_MSP,MSD,e_MSD,MSC,e_MSC,MSS,e_MSS
1798,HD326823,256.72460208333337,-42.61102888888889,MW,LBV?,125545415,0.98541892,-5.2520416642024,1.2630000114440918,1.3646621704101562,1.0779999494552612,,,,0.05084130354225636,,2.683654934570749,,0.6228505493030193,,0.007964844822850866,,0.1628018463462012,,0.1663629604762433,,-0.00340185716681335,,0.03794193277932796,
1799,HD154834,257.35256219198,-37.26322683636,MW,B3II,380112611,0.90735608,-2.9282416045209665,0.0970001220703125,0.27022552490234375,4.809999942779541,,,,0.000640980229945853,,0.00109005056351258,,0.1098310890375895,,0.4798066965826717,,1.773853569733007,,0.3421515105460042,,0.01333409742425243,,-0.07284023149574712,
1800,HD154873,257.58683286,-46.73841074,MW,B1Ib,381532323,0.78172094,-3.865428878393619,0.11800003051757812,0.40618038177490234,0.8009999990463257,,,,0.008692337665706873,,2.110166793621355,,0.07547725606882781,,0.0233475830318974,,1.147284408528327,,0.3765814565186298,,-0.00671508674726489,,0.08594520287322029,
1801,BD-184436,257.60060578225,-18.81684718104,MW,B5Ibe,101243666,,-3.890671326626723,0.2259998321533203,0.43648242950439453,1.7070000171661377,,,,,,,,,,,,,,,,,,,
1802,[GKF2010] MN55,257.75394666666665,-39.754850833333336,MW,LBV?,225034251,,-4.559789650307152,2.7649998664855957,5.51686954498291,1.0089999437332153,,,,,,,,,,,,,,,,,,,
1803,HD155051,257.77536878199,-41.69818404834,MW,B1Ib,224971978,0.969338745,-4.036850861617616,0.1770000457763672,0.6872591972351074,0.9570000171661377,,,,0.009702121082227675,0.0013823239714838547,1.844638666178251,0.13321559730468246,-0.3635150299769039,0.05440485033475881,0.02300566514990605,0.0004218059669103755,0.8538025388091887,0.05273096706879277,0.3413102818589743,0.014859784397839748,-0.00589969602577614,0.0009902374663496847,0.0779298601846628,0.0038037874633451985
1804,HD155134,257.90729884955,-41.77343686794,MW,B1/2II,225213334,0.90854084,-3.2170774360831054,0.14100027084350586,0.7001514434814453,0.8629999756813049,,,,0.007209064846392721,,1.733964839975543,,0.01410817042307212,,0.01187419768934531,,0.3676818935244561,,0.1830719820226188,,-0.0041087735921099,,0.04150088754948401,
1805,ALS20047,257.99040151201,-34.28103449149,MW,B0.5II,45739035,0.828775985,-2.71888833500919,0.26399993896484375,1.0901803970336914,0.8240000009536743,,,,0.02494014060357586,0.0014612472442724527,2.87575801363453,0.1891164849185246,0.01191313412801655,0.021405648264321182,0.07881614644110449,0.0016104998032853337,1.155848607619481,0.2778910211263033,0.254421187582239,0.05437788709082364,-0.01906723260707743,0.007369948649448868,0.03089245053151802,0.003338805943000078
1806,HD155336,258.07648122763,-33.10086636732,MW,B1/2Ib,46282359,0.833788824,-2.63858430036262,0.06499958038330078,0.40035247802734375,0.7160000205039978,,,,0.05837177392095327,0.007136252912727458,3.205884019842054,0.45670930649838126,0.01950724554627709,0.10243312006365697,0.07797072009315968,0.0007938417693633142,1.05023975121593,0.18256016341287912,0.2049525754497594,0.022660162827346328,-0.01775778631822328,0.0020915240507085953,0.004954613273274766,0.006655037768404579
1807,HD327086,258.21246192621,-40.63867296726,MW,B3Ia,225423259,0.95979756,-5.344006300848886,0.7030000686645508,2.17913818359375,0.824999988079071,,,,0.03234539041295648,,1.604176962407314,,-0.2333775314405665,,0.01123234916559692,,0.1075212447318008,,0.1447747550136975,,-0.00066223275394275,,0.03339807180248516,
1808,HD155450,258.244003,-32.438336,MW,B1Ib,46747774,0.9677316420000001,-4.474904052378358,0.03299999237060547,0.13157987594604492,0.5950000286102295,23600.0,450.0,3.854537861847714,0.005672462424263358,0.00022874629287613632,2.531129049559708,0.37590097733287775,-0.3098786490560331,0.1591914528955844,0.04006238699255812,0.0030374208721660714,2.008394704647032,0.10082858576879034,0.3788146792362779,0.009197035536229158,-0.0265529467898203,0.0021083893901364796,0.06772247920049054,0.005607330280815673
1809,HD155416,258.28926807878,-37.9523768797,MW,B8Iab/b,225370410,0.98732448,-5.5801546841597975,0.24599981307983398,0.6572790145874023,0.8830000162124634,,,,0.004620138905011117,,1.567492884642463,,0.351741105525509,,0.01187419768934531,,0.2242178416365899,,0.1677037344820471,,-0.00481803282601265,,0.03759502463708927,
1810,LS3968,258.299779,-39.921906,MW,B0.5Ia,225414131,0.678137,-4.163094182917376,0.3409996032714844,1.304769515991211,0.8379999995231628,,,,0.01128093665465713,,1.456370983117395,,-0.5430448751627288,,0.03883183568677792,,0.9770363285962284,,0.3443061861206134,,-0.00356721509264465,,0.07914428291504183,
1811,LS3972,258.3315848273099,-39.92115328635,MW,B1Ib,225414117,0.83903468,-4.125645071934684,0.3839998245239258,1.3576774597167969,0.7300000190734863,,,,0.01403716241475195,,1.563803213605596,,0.9876710020908306,,0.04845956354300385,,1.078798259410665,,0.2629464276381325,,-0.01529742963411464,,0.0519032827065076,
1812,HD155407,258.3833707509854,-45.4530853998056,MW,B2II,216151248,0.908843085,-2.999484883278294,0.1960000991821289,0.8178005218505859,3.690000057220459,,,,0.03135770349763334,0.0006428283430174962,4.417597171572273,0.3799136435037282,-0.0502066142983806,0.011147375999862576,0.07734547643405873,0.00020432811696823004,0.5696080785474791,0.05033675079038375,0.2531773145980745,0.019390479658726298,-0.01556010648044297,0.0022779783957043126,0.02557029785037134,0.001237092970517057
1813,LS3988,258.74854470049,-40.03716682186,MW,B0Ia,463170250,0.78226292,-5.043576530955711,0.8299999237060547,1.422928810119629,0.8600000143051147,,,,0.01551682746503502,,1.203424766983989,,0.07933021627988479,,0.02406931964056483,,0.8237516629386594,,0.3283655676817925,,-0.00313274634581112,,0.07562334354310726,
1814,HD327083,258.81404624999993,-40.33522,MW,B[e]SG,189167200,0.96947014,-8.462200558521591,2.309000015258789,2.398284912109375,0.921999990940094,19952.62314968879,,,0.02919759461656213,,1.710807043019403,,-0.4869812518712855,,0.02214377406931964,,0.03033223370750223,,0.05137228591815741,,0.001757130843425625,,0.01116042215273939,
1815,HD155873,259.04327762068,-42.79292449787,MW,B0Ib,1335554576,,-4.360560154506503,0.4200000762939453,1.0504183769226074,1.034000039100647,,,,,,,,,,,,,,,,,,,
1816,HD323061,259.09667778743,-39.70505154656,MW,B1Ia,463487657,0.83562362,-3.4499701694235085,0.35900020599365234,1.2770843505859375,1.2480000257492065,,,,0.005017773597501218,,1.120191649468831,,-0.0321321271352942,,0.0840821566110398,,1.844275163866318,,0.34537381863574,,-0.00391738019926938,,0.07874389000857027,
1817,HD155959,259.16237723726,-40.86624742716,MW,B1II,463501462,0.89877719,-5.33471509364588,0.26399993896484375,0.9618167877197266,1.5199999809265137,,,,0.003626316494774073,,1.54521414066883,,-0.2620595197687423,,0.08664955070603338,,2.699328826756699,,0.2396304871029873,,-0.01443081733211973,,0.03436307312012096,
1818,HD323020,259.17538750381,-38.37345656818,MW,B1II,463453949,0.72910941,-3.923447634991895,0.4120001792907715,1.4097681045532227,1.1160000562667847,,,,0.00928266893606633,,1.27751120191413,,-0.1045969015800594,,0.03369704749679076,,1.160587531636999,,0.3704040778286288,,-0.00229724824617346,,0.08522340018932831,
1819,HD156041,259.21975154522,-35.48000711266,MW,B0Ia/ab,152649350,0.89801276,-3.268710599762663,0.20999956130981445,0.8563833236694336,0.9079999923706055,,,,0.002913504664320499,,0.9660538849355912,,-0.4194930927775009,,0.09531450577663671,,2.057160829602198,,0.2905434932901197,,-0.00819222148060226,,0.06426761441543279,
1820,HD323075,259.22196186643,-40.19840792833,MW,B1Ib,463493659,0.86749691,-3.385003538523378,0.3560009002685547,1.3124418258666992,1.1579999923706055,,,,0.007331807049922645,,1.344038808518048,,0.04032870184976908,,0.05006418485237484,,1.315871640278272,,0.3584713935206883,,-0.00910136962977384,,0.0802895011053623,
1821,2MASSJ17170051-3613362,259.25210225825,-36.22670870512,MW,B3Ia,189982253,,-3.215196834391584,1.2990002632141113,3.300288200378418,0.9629999995231628,,,,,,,,,,,,,,,,,,,
1822,HD155985,259.273058,-44.778598,MW,B0.5Ib,216802672,0.98540926,-4.348154083490201,0.10900020599365234,0.3740859031677246,0.8360000252723694,25100.0,350.0,4.0015847358914405,0.008579410146921873,,2.30432852393065,,-0.2209984509932973,,0.01907267346267675,,1.057729640749797,,0.3871746084493786,,-0.00577745885513108,,0.08875084502716976,
1823,HD156134,259.337205,-35.548691,MW,B0Ib,152659794,0.9402293,-4.921470787628802,0.28599977493286133,0.9747552871704102,1.0470000505447388,28400.0,250.0,4.156163210155439,0.007555290882010013,,2.077227590468735,,-0.272444448659417,,0.0272785622593068,,1.212108032083492,,0.388289824940472,,-0.00835946635894954,,0.08830005381032105,
1824,2MASSJ17172630-3614476,259.35907072752,-36.24686878734,MW,B0Ib,1347122207,,-5.125326079069108,0.815000057220459,2.7742738723754883,1.7059999704360962,,,,,,,,,,,,,,,,,,,
1825,HD156212,259.364962,-27.766915,MW,B0Iab,80877712,,-4.263729583791919,0.21000003814697266,0.7805452346801758,0.8450000286102295,28600.0,250.0,4.228353982483459,,,,,,,,,,,,,,,,
1826,HD323078,259.42423485814,-40.08237472959,MW,B2Ib,191041992,0.77161652,-3.095230059818441,0.38000011444091797,1.2875242233276367,0.8870000243186951,,,,0.00407966721104458,,1.052971037388557,,-0.648765443465878,,0.1116816431322208,,1.676597664135708,,0.2363629027891107,,-0.00333973558038248,,0.05362004216400301,
1827,HD156201,259.43964336696,-35.22417143901,MW,B0.5Ia/ab,153461833,0.984106,-5.086193944416944,0.2980003356933594,1.0522375106811523,0.9760000109672546,,,,0.01882920949719846,,2.219493377430873,,-0.1654559849170313,,0.01026957637997433,,0.4647296440077964,,0.2728294633346087,,-0.00455771059672627,,0.06235858513755015,
1828,HD156103,259.44948355158,-44.37719500965,MW,B2II,216920098,0.9725913575,-2.92057519393704,0.22499990463256836,0.824791431427002,0.9399999976158142,,,,0.001988970376260113,0.0001422632067949626,1.369960793281733,0.03762506178373485,0.07296643883936381,0.11108931770369282,0.07051767959466303,0.006260386872264083,1.515254375811953,0.22880077315137456,0.3260037320628035,0.02985910549030669,-0.00190102135990605,0.002481724801597175,0.07443388993770335,0.006618574595760157
1829,HD156409,259.82016534366,-39.80698309791,MW,B2(II)ne,192921848,0.95765322,-2.766242295611269,0.3489999771118164,0.5191860198974609,0.8809999823570251,,,,0.014346644282341,,2.481266443338846,,0.1641127025299763,,0.02134646962233169,,0.7175452884308835,,0.3025765477207522,,-0.00101919759849079,,0.06917866820650034,
1830,HD156779,260.065591,-18.823631,MW,B2II,75199440,,-3.5340767097114103,0.06000041961669922,0.28398609161376953,0.996999979019165,18100.0,750.0,3.4536041494440255,,,,,,,,,,,,,,,,
1831,2MASSJ17202114-3547274,260.0880908128099,-35.79097627152,MW,B1.5Ia,155283042,,-2.6544690956833357,1.302999496459961,3.075514793395996,1.3919999599456787,,,,,,,,,,,,,,,,,,,
1832,Hen 3-1383,260.1323341666666,-33.16359,MW,LBV?,155501095,0.9686516525,-9.17412601712726,1.9149999618530273,4.164867401123047,1.0329999923706055,,,,0.009010868350742385,0.0018584578673268685,1.334037497929522,0.15836692465054159,0.01992945932610951,0.15207274079073857,0.04682896849547304,0.01153725667854318,0.8800065451036265,0.21219840239789578,0.1916455072159409,0.027343890297631145,-0.006327599484705,0.0019083904530488478,0.04197079346430224,0.005614217740803534
1833,HD156575,260.15674547397,-46.0462341376,MW,B1Ib/II,217339458,0.974819275,-3.547383181224072,0.12900018692016602,0.33643388748168945,0.8080000281333923,,,,0.008767865714617077,0.0020500941900536444,1.89227933414189,0.18119537159540355,0.07162471842413878,0.1131666735342742,0.02029241460474151,0.00634356040347947,0.6396423475694073,0.14262918265795127,0.2465798083730016,0.054239209090083756,-0.00594302718895674,0.00231695519732666,0.05484930005261051,0.014041012537261637
1834,HD156688,260.1790136751199,-38.02059862314,MW,B2II,195562986,0.9762966,-2.900650185661375,-0.012000083923339844,0.13855886459350586,0.9229999780654907,,,,0.002895627520047128,,1.338655505663705,,0.1508396424848457,,0.03883183568677792,,1.107853753992745,,0.3540296051909225,,-0.00433550496923752,,0.08115863908910673,
1835,HD156359,260.32803756688,-62.91816063987,MW,B0Ia,304661688,,-4.522730320015615,-0.09799957275390625,-0.20689773559570312,1.1759999990463257,,,,,,,,,,,,,,,,,,,
1836,LS4106,260.37102408354,-37.99238371479,MW,B2Ib,196873483,0.8294313733333333,-2.6945697931327572,0.3470001220703125,1.215134620666504,1.1890000104904175,,,,0.03040463578266402,0.0007345381296476681,3.029281818008934,0.06308251967130023,0.203311966874434,0.017040195242940516,0.05869894475129672,0.0009968223689027387,1.042862824572208,0.05287267130507112,0.1875981501734871,0.006476887176951637,-0.01083835717528946,0.00042375903926071366,0.03025701351855581,0.0016183335918403521
1837,HD157038,260.663389,-37.804633,MW,B3Iap,198257590,0.9914737025,-7.543968043360145,0.31799983978271484,1.1385140419006348,0.9100000262260437,16800.0,150.0,4.374126976870739,0.009178708205581643,0.006247237400233686,1.500036670332553,0.13318629774916174,-0.1910364969613731,0.7289149472615455,0.0210037385080021,0.016436923172140724,0.07006077032851295,0.048221286814427534,0.09765979425357234,0.02943801963957516,-0.00075803701642635,0.0009691292775254181,0.022443274249124,0.006799023914602193
1838,HD323154,260.7598044154599,-39.06462275579,MW,B4IIe,198850776,0.96383619,-5.10610445329425,0.7399997711181641,1.6567459106445312,1.0759999752044678,,,,0.02466463204473257,,1.680787042317764,,0.1654619666882189,,0.007553366174055829,,0.1446137597178359,,0.164494513723584,,-0.00071713209754767,,0.03791003277238961,
1839,HD319755,260.99845764797,-37.14158765525,MW,B2.5Ia,200100627,0.9467783,-5.796157008554047,0.629000186920166,1.9625911712646484,0.8960000276565552,,,,0.01417539012618363,,1.977707985403091,,-0.2215694225617798,,0.02021822849807445,,0.1100488225784677,,0.1430688730438819,,-0.00102207801610796,,0.03295123118559784,
1840,HD157209,261.1554068673299,-51.42240169177,MW,B7II,214355198,0.957578955,-5.917547137677623,-0.024000167846679688,0.02287578582763672,7.508999824523926,,,,0.000336986398906446,6.397931429091516e-06,0.07139854927260872,0.015974362976519975,-0.1138016247216661,0.06514998827515041,0.4011266626590803,0.00040106899153410924,1.956485546752258,0.18268473602103608,0.2557588666573001,0.02935651386150931,0.0110275726494504,0.0026917666904244016,-0.05314524954141552,0.005179313341922408
1841,HD157246,261.348622,-56.377744,MW,B1Ib,325709821,0.9943707574999999,-3.34162118124741,-0.2259998321533203,-0.06959009170532227,2.48799991607666,23700.0,750.0,3.9818832340077033,0.006285696203121915,0.0007654361222866392,2.168090870883693,0.33016876778005655,-0.01768532366860604,0.07925011173030078,0.02639125251375552,0.0011077488571922204,1.810731035724008,0.10258630494346559,0.4771132988851681,0.01130006971720667,-0.01273376861055813,0.0026083227233138473,0.1067944714205222,0.003252302993603495
1842,HD157693,261.54055250782,-34.55738583736,MW,B4II,159699058,0.9922556,-2.608368291543382,0.1919999122619629,0.7364349365234375,0.8640000224113464,,,,0.004837553176912479,0.00147160685446579,1.577086222855503,7.314366046451415e-05,-0.04356005585181491,0.2824967084350031,0.02436936919361195,0.00511391348116009,0.3287196971127351,0.0560485612141115,0.1317774289130879,0.013108754671417547,-0.00533271277480192,0.001166936286736925,0.02767901196666505,0.0045724573763512785
1843,HD315730,261.62278970248,-28.67671409493,MW,B0.5Ib,87768897,,-3.6381335048357784,0.29799985885620117,1.1765069961547852,0.828000009059906,,,,,,,,,,,,,,,,,,,
1844,HD157662,261.80192088403,-50.63037272641,MW,B9II,412566009,0.99284804,-4.371317146197775,0.0970001220703125,0.20464706420898438,0.8510000109672546,,,,0.000107684793647422,1.7085319662638394e-05,0.06672712043240095,0.04065312774854839,0.02960269588457649,0.11520977371903059,0.4178398112241288,0.02247997152122107,1.824014778788506,0.25340488730397176,0.2837553414914314,0.03129229763156089,0.01342828424589606,0.00036584661827555594,-0.05841582390677512,0.00809786685308922
1845,HD157812,261.82362181329,-38.48297401944,MW,B9Ib,464018717,0.89513046,-4.546292453321346,0.4089999198913574,1.1269750595092773,0.8690000176429749,,,,0.000466618046630173,,0.3399904934142684,,-0.02055131129550532,,0.2894736842105263,,1.772122215944481,,0.1583589648832976,,0.01441968747086336,,-0.01729036876428567,
1846,HD157973,262.1011049579499,-40.33933901205,MW,B1/2Iab,202208131,0.938742695,-5.013643434466513,0.2669997215270996,0.8444690704345703,0.8820000290870667,,,,0.02187598426826299,0.0016066369134932756,1.660388141836512,0.12793169378205904,-0.07831523266349884,0.27652335138106965,0.009939892763225301,0.0019142105802397481,0.2982201175156986,0.0571519690388861,0.2147667542231241,0.01797302417286345,-0.00368736921005545,0.00012906454467922503,0.04909309778591935,0.004188889740634014
1847,HD158320,262.52349767238,-33.71635483269,MW,B1/2Ib/II,162981864,0.47824341,-3.885577328154106,0.023000240325927734,0.1938638687133789,1.121999979019165,,,,0.005101118818856776,0.0007044587982818484,1.055976554509956,0.03158740750148048,-0.00446492859206639,0.1064628108013845,0.09622990912713604,0.028448754111938465,2.489741965700119,0.07674110016100943,0.3324049587758399,0.04755538806425122,-0.0107971428572307,0.0038021745736429398,0.07156874151836515,0.01077637012921312
1848,Hen3-1416,262.59030230889,-33.75821744497,MW,B9Iae,162982464,0.96968782,-7.574666928491133,1.1380000114440918,2.961587905883789,1.0729999542236328,,,,0.006076065707020462,,1.47820019928241,,-0.2035429176796095,,0.03980738362760835,,0.1263705159739685,,0.08963448447419675,,0.00371931434930122,,0.01809112717322279,
1849,HD158243,262.779672,-53.478632,MW,B1Ib,369350097,0.97433537,-4.786121434019904,-0.034999847412109375,0.027899742126464844,0.9779999852180481,21200.0,250.0,4.018233293682293,0.01919927541166544,,2.005996263077703,,-0.4951658991394384,,0.01348684210526316,,0.4054680292542404,,0.2482434317035621,,-0.00457390993128079,,0.05666403544853334,
1850,HD158661,262.803448,-17.142132,MW,B0II,431139457,,-4.820002348328384,0.04500007629394531,0.28540992736816406,1.003000020980835,26900.0,450.0,4.13189896997692,,,,,,,,,,,,,,,,
1851,HD158705,263.0296892673799,-31.549097337,MW,B1/2Iab,100304455,0.9928098200000001,-5.964176485187998,0.4090003967285156,1.1599159240722656,0.8790000081062317,,,,0.01269194307969883,0.002988758238955091,1.616126874608977,0.16899629613131006,-0.3681794695298158,0.5079679559100365,0.01235874738572935,0.004204586200408125,0.2560948996254794,0.09087756632416623,0.1967174142829749,0.02880074150634458,-0.004163680309205,0.0009037808478441141,0.04466794657963408,0.00648159349139083
1852,HD320067,263.2473533141699,-37.16984292312,MW,B6I,267586819,0.97960085,-5.934217600829676,0.5499997138977051,1.6325302124023438,0.9290000200271606,,,,0.02061452576890588,,1.602648834152672,,-0.01182087500302794,,0.05971107544141252,,0.10895552916949,,0.09662948045905795,,0.002073830920509139,,0.02137683021342006,
1853,HD158902,263.26433779615,-29.65084379504,MW,B3II,195069045,,-4.6581991862048895,0.2109999656677246,0.5931539535522461,0.777999997138977,,,,,,,,,,,,,,,,,,,
1854,HD158859,263.27507020225,-33.05778844037,MW,B2II,101085139,0.99038911,-3.193561848431262,0.023000240325927734,0.26186084747314453,0.949999988079071,,,,0.003665898577310145,,1.356970350763037,,-0.1820439807864646,,0.02985553772070626,,1.334917113919021,,0.3961553822234673,,-0.00462865394005663,,0.09101358095325007,
1855,BD-013355,263.2999361508599,-2.07213178744,MW,B2Ib,164471694,,-3.5527576435062223,0.043000221252441406,0.3377208709716797,1.0479999780654907,,,,,,,,,,,,,,,,,,,
1856,HD158864,263.48498210887,-45.6272507363,MW,B2Ib/IIep,218854809,0.95972231,-3.3658796816399033,0.3599996566772461,0.0051975250244140625,0.7879999876022339,,,,0.01084112370153889,0.0021938717109151193,2.089503486043097,0.5874001471848636,-0.6086992519990633,0.2107120506720975,0.0370953583884534,0.016172077086560335,1.302194799470816,0.3592409121687189,0.3781372202856435,0.021917021252388813,-0.00956282975059438,0.0024426139723013147,0.0850956585932589,0.004103669072819303
1857,HD159090,263.507215,-30.411215,MW,B0.5Ia/ab,102350035,0.96936345,-3.5987119811112898,-0.02500009536743164,0.2273697853088379,0.8230000138282776,29300.0,350.0,3.9503603313837257,0.001635120192077011,,0.9316612237366879,,-0.1509267524620141,,0.09942231681362117,,2.696890301860367,,0.2594948290993805,,-0.01364144873567649,,0.05238825762671608,
1858,HD320074,263.649768111,-37.26244224099,MW,B7II,465356082,0.95653707,-5.769567513602613,0.5619997978210449,1.566030502319336,0.7879999876022339,,,,0.005822111386805773,,1.808517810720174,,0.5874601945266842,,0.03146067415730337,,0.182181796536882,,0.1383204514880381,,-0.00194169107614924,,0.03146813604327429,
1859,HD159110,263.6685770833333,-41.32420194444445,MW,B2II,465245432,,-3.0835927153119673,-0.028999805450439453,-0.016685962677001953,0.7889999747276306,19500.0,300.0,3.13302829541736,,,,,,,,,,,,,,,,
1860,Hen3-1428,263.76040421968,-49.44066105218,MW,B1Iae,325520740,,-3.707414721428293,0.5900001525878906,0.6701726913452148,1.0839999914169312,,,,,,,,,,,,,,,,,,,
1861,HD159311,263.8822116228899,-33.73981428445,MW,B0.5Ia,103137554,0.97206843,-7.582832017231656,0.49499988555908203,1.4355864524841309,6.323999881744385,,,,0.0105658887187019,,1.481404945767411,,1.19079492529298,,0.02917933130699088,,0.3594596286742213,,0.2115006016484183,,-0.00361952859172892,,0.04839978744824602,
1862,HD317898,263.88664247369,-33.46152087129,MW,B1Ia,103140880,,-3.596900088005782,0.3690004348754883,1.4249706268310547,0.7940000295639038,,,,,,,,,,,,,,,,,,,
1863,HD320086,263.89257816278,-33.93180209723,MW,B5Ia,103135153,,-5.732710539063774,0.6669998168945312,2.085113525390625,0.871999979019165,,,,,,,,,,,,,,,,,,,
1864,HD159178,263.9746089705099,-50.70620046247,MW,B9Ib,304310120,0.96110916,-4.415516180723301,0.3769998550415039,0.786433219909668,1.1360000371932983,,,,0.01203074213117361,,1.718497157656525,,0.2289495062764773,,0.05579541680504815,,0.275829649971868,,0.07732164548395887,,0.007479148666513192,,-0.00182271767432869,
1865,LS4253,264.0449170600799,-33.47999492214,MW,B0Ia,103765446,,-4.6923611977340975,0.5669999122619629,1.7657604217529297,1.1050000190734863,,,,,,,,,,,,,,,,,,,
1866,HD318014,264.05347291484,-33.48862936421,MW,B8Ia,104135033,,-8.144795347892657,0.9699997901916504,2.2753052711486816,0.8790000081062317,,,,,,,,,,,,,,,,,,,
1867,HD320089,264.05546654397,-33.89590811964,MW,B1Ia,104129898,,-5.758576242784521,0.5359997749328613,1.639688491821289,0.8309999704360962,,,,,,,,,,,,,,,,,,,
1868,HD159455,264.06796530821,-33.30635729541,MW,B0.5Ia,104137119,,-5.633873511299139,0.40000009536743164,1.1942939758300781,0.8970000147819519,,,,,,,,,,,,,,,,,,,
1869,LS4262,264.0973111551797,-33.5292137732658,MW,B0Ib,104134515,,-3.840352040161033,0.5279994010925293,1.7380247116088867,0.7910000085830688,,,,,,,,,,,,,,,,,,,
1870,LS4263,264.10150476745,-33.55279275498,MW,B0.5Ia,104134194,,-4.022812783940264,0.5300002098083496,1.5828075408935547,0.9810000061988831,,,,,,,,,,,,,,,,,,,
1871,HD318015,264.11414438227,-33.49328670998,MW,B0.7Ia,104134987,0.9403655533333333,-5.604111997907573,0.7059998512268066,2.0606203079223633,2.2079999446868896,,,,0.06408706544122349,0.019202664590095696,2.038258116152583,0.2541059632569185,1.498159517987815,0.4843048498800614,0.003977502311162121,0.002070656652257563,0.02417508498248383,0.021510162650444385,0.05721262535861,0.02331248447612379,-0.00118796327032404,0.0013038564509702053,0.01294494137276259,0.005010725880293908
1872,HD159574,264.33225055215,-40.32011445386,MW,B9Ib,262208457,,-5.844216412860597,0.1270003318786621,0.3475022315979004,2.5390000343322754,,,,,,,,,,,,,,,,,,,
1873,HD159864,264.412886,-17.826967,MW,B1Ib,416258229,,-3.6238534357888206,0.04199981689453125,0.3400859832763672,1.0049999952316284,27300.0,500.0,4.007540438130312,,,,,,,,,,,,,,,,
1874,[GKF2010] MN58,264.4483333333333,-31.625555555555557,MW,LBV,105315007,,-5.8355073799767645,3.982999801635742,2.7851409912109375,1.2170000076293945,,,,,,,,,,,,,,,,,,,
1875,LS4298,264.48297522957,-36.30238880835,MW,B2II,262640114,,-2.8759367575059187,0.37800025939941406,1.1275405883789062,0.8610000014305115,,,,,,,,,,,,,,,,,,,
1876,HD320156,264.4937714639099,-35.38451568425,MW,B4Ibe,105962717,,-5.978783988068219,1.5320000648498535,1.3757867813110352,0.8619999885559082,,,,,,,,,,,,,,,,,,,
1877,HD160068,264.87513938916,-35.21993701889,MW,B1Ia/ab,106938928,0.80785352,-3.838011770099353,0.21700000762939453,0.7847089767456055,0.8510000109672546,,,,0.006482148543000221,,1.314728188494303,,-0.2168302375064747,,0.03472014366956001,,1.632363543508743,,0.3880882933213389,,-0.00765089503615328,,0.08838094514281353,
1878,LS4320,264.9977612694399,-36.11008556912,MW,B0.5Ia,264562767,0.78537291,-3.7610133003039863,0.38899993896484375,1.2672090530395508,0.75,,,,0.00984842935577035,,1.330779553354364,,0.4203171213020035,,0.0398084405866507,,1.557105249794876,,0.4042550823095548,,-0.00913577176034407,,0.09144019559223994,
1879,HD160430,265.207883,-23.836105,MW,B2II,236470590,,-3.4458153743610556,0.12199974060058594,0.5517778396606445,0.8190000057220459,22800.0,500.0,3.524629237969103,,,,,,,,,,,,,,,,
1880,LS4331,265.25018545133,-16.30345724815,MW,B1Ibe,417397383,,-2.53873459877623,0.26000022888183594,0.5653438568115234,1.1480000019073486,,,,,,,,,,,,,,,,,,,
1881,HD160337,265.2672989220199,-37.65358956668,MW,B1/2Ia/ab,409155656,0.93107247,-3.6767020445202334,0.2560000419616699,0.6360316276550293,0.8840000033378601,,,,0.005027330713346601,,1.831605247206386,,0.05017283436997837,,0.03831188266985933,,1.718425256222999,,0.4298507743017612,,-0.01308900052394673,,0.09586462987782138,
1882,[B61] 2,265.39764916666667,-30.11077277777778,MW,LBV?,192821454,0.93975109,-8.323969160715855,1.9109997749328613,5.080683708190918,0.9049999713897705,,,,0.007421911577694118,,1.574402939713115,,-0.5288436451696051,,0.03769950467804073,,0.5275060527015696,,0.2255752084207537,,-0.00053046722115995,,0.05164521596777551,
1883,HD160529,265.4959420833333,-33.50380666666667,MW,LBV,193298662,0.969381058,-8.45970369143722,0.7569999694824219,1.6591463088989258,0.8830000162124634,10964.78196143185,,,0.001530536901555024,0.0008080855527793823,0.9679644411207388,0.21242609230005524,0.5440678884308926,0.7329400841416311,0.1329885636312265,0.04787960784867674,0.4718590040400451,0.11757132792272483,0.1131690193040426,0.034363619782943174,0.008578898196344713,0.0024241416793597177,-0.01585333758382616,0.008232288933224174
1884,HD160575,265.57526,-35.801109,MW,B1/2II,193125744,0.93173647,-3.8122859295981346,0.14499998092651367,0.5436186790466309,0.9679999947547913,23400.0,300.0,3.749753279607859,0.006191268563270569,,1.442716373730736,,-0.2482482551685783,,0.0224483687518707,,0.9095980167178671,,0.3468439378250659,,-0.00724606097450006,,0.07880338433351591,
1885,HD160704,265.6052512544699,-23.73663851361,MW,B0(II),237272148,,-3.9537145608895905,0.29199981689453125,1.0331430435180664,0.6589999794960022,,,,,,,,,,,,,,,,,,,
1886,LS4348,265.9620171346099,-29.98631786065,MW,B0Ia,109100005,,-5.34395715791565,0.5929999351501465,1.9092521667480469,1.2089999914169312,,,,,,,,,,,,,,,,,,,
1887,HD161061,266.1542683832,-28.17801327714,MW,B0Ib/II,203717682,,-4.711041804595382,0.34999990463256836,1.100367546081543,0.8009999990463257,,,,,,,,,,,,,,,,,,,
